밝히	0.05555555555555555
평일	0.05567010309278351
넘게	0.06666666666666667
파티	0.21621621621621623
등록	0.3352380952380952
라벨	0.05569007263922518
빼려	0.08461538461538462
퍼스	0.08450704225352113
숨기	0.18072289156626506
레스	0.36061381074168797
돕고	0.22033898305084745
학교	0.49117520447696944
위해	0.4900147928994083
진짜	0.19063706563706564
간식	0.05627705627705628
스타	0.09387395328338476
알고	0.1883179835191469
다른	0.22983921226473888
머리	0.6933560477001703
출시	0.09878682842287695
맡은	0.1157556270096463
PD	0.35
빈칸	0.13559322033898305
짓이	0.19230769230769232
잘못	0.3563327032136106
접하	0.05338078291814947
듯합	0.18867924528301888
뿌려	0.1206896551724138
매력	0.06299629433562731
군대	0.3032258064516129
찍고	0.08364312267657993
흑백	0.28
8월	0.20068027210884354
탐정	0.15
낭비	0.5263157894736842
국가	0.276
셔틀	0.7449664429530202
슬프	0.17791411042944785
울고	0.06796116504854369
곡식	0.10869565217391304
턴다	0.8571428571428571
덮고	0.25
누가	0.18885096700796358
떠날	0.1169811320754717
심지	0.08854166666666667
밖에	0.7269076305220884
VA	0.7692307692307693
뒀는	0.625
묘사	0.6538461538461539
은행	0.7564935064935064
캠프	0.1728395061728395
난감	0.19148936170212766
화장	0.3612099644128114
불러	0.10155670867309118
퀄리	1.0
패밀	0.07092198581560284
룸메	0.24025974025974026
하루	0.051811390473130374
올라	0.19637750238322213
장점	0.10465116279069768
민트	0.08490566037735849
휴게	0.055944055944055944
팬들	0.3968253968253968
돕기	0.288135593220339
낮게	0.07142857142857142
드릴	0.1968849840255591
송금	0.5129310344827587
평범	0.08247422680412371
덩어	0.5555555555555556
집에	0.5422360248447204
춤추	0.1232876712328767
보내	0.22415458937198068
시작	0.13423230156297886
학생	0.269479121825226
먹었	0.12689655172413794
빈자	0.0847457627118644
캐스	0.0635593220338983
사랑	0.06395240751068972
벙커	0.9090909090909091
뜨는	0.1
분이	0.11794439764111204
터져	0.0783132530120482
병원	0.6713426853707415
배가	0.05005561735261402
면세	0.4375
향수	0.1906779661016949
땀이	0.25
줬을	0.07766990291262135
익명	0.10273972602739725
촉진	0.1016949152542373
소비	0.05011600928074246
긴밀	0.061946902654867256
01	0.15625
관한	0.08433079434167573
칼라	0.14457831325301204
휴가	0.2853146853146853
천만	0.08173076923076923
먹으	0.11126436781609196
싫다	0.05084745762711865
실례	0.12310286677908938
런칭	0.1792452830188679
홀로	0.18867924528301888
경제	0.05303810504634397
창가	0.07142857142857142
계획	0.2268041237113402
모습	0.0608946608946609
웨스	0.12121212121212122
꺼내	0.29245283018867924
볼게	0.3373493975903614
팩스	0.2962962962962963
색깔	0.24623115577889448
교수	0.22230164403145103
몸이	0.267515923566879
됐네	0.09803921568627451
길어	0.08832807570977919
입학	0.10358056265984655
코스	0.2708333333333333
별도	0.0831353919239905
섭외	0.2
트럭	0.08712121212121213
층의	0.08
2시	0.11056338028169015
궁금	0.9421641791044776
평균	0.12164948453608247
복용	0.13900414937759337
칼슘	0.13253012048192772
노력	0.4184277261200338
갖추	0.05785123966942149
썩은	0.46153846153846156
빵과	0.05952380952380952
투어	0.4827586206896552
끊기	0.06504065040650407
키가	0.14909090909090908
순수	0.08741258741258741
낫죠	0.09615384615384616
꽃이	0.15873015873015872
빅뱅	0.2608695652173913
밴쿠	0.11392405063291139
트리	0.06439393939393939
첨부	0.9401993355481728
휘트	0.22580645161290322
편안	0.09136630343671416
뵙도	0.09090909090909091
샌프	0.33783783783783783
냄새	0.9354838709677419
호주	0.07066381156316917
변화	0.1825
적이	0.22282608695652173
특별	0.41015625
총기	0.11688311688311688
60	0.11890243902439024
쌀국	0.2
응원	0.28034188034188035
닮아	0.12195121951219512
애기	0.05027932960893855
정도	0.17867948033457912
칸은	0.14814814814814814
날에	0.05258215962441314
역사	0.17975567190226877
찬성	0.7906976744186046
스트	0.08285588364918467
삶은	0.11926605504587157
형성	0.052845528455284556
맺고	0.27586206896551724
묶어	0.2894736842105263
붙일	0.05714285714285714
실패	0.05227655986509275
벨이	0.125
번째	0.2512396694214876
금방	0.12785862785862787
말고	0.07614065678581808
퇴원	0.4
틀어	0.17880794701986755
믿지	0.0821917808219178
끝까	0.05232558139534884
희망	0.734375
락커	0.75
남았	0.05561497326203209
잡혀	0.06223175965665236
셀카	0.2
접속	0.14590747330960854
컸으	0.2608695652173913
눈썹	0.07532467532467532
숨이	0.13253012048192772
딜리	0.3181818181818182
중국	0.14619321817018555
상태	0.10486725663716814
옳지	0.32653061224489793
참가	0.09967141292442497
묻지	0.08955223880597014
갔었	0.06703146374829001
과정	0.125
리더	0.0925589836660617
얻을	0.3169642857142857
맞춰	0.08338983050847458
최종	0.09097222222222222
밥이	0.09523809523809523
추가	0.36351706036745407
둘째	0.20610687022900764
달리	0.07387580299785867
즐거	0.4409937888198758
빛이	0.2
주세	0.19905648014676974
갈아	0.2288135593220339
흔히	0.1717171717171717
동안	0.24720194647201946
눈이	0.32727272727272727
때문	0.6448433650123196
왔습	0.11267605633802817
넘는	0.05964912280701754
휴일	0.07832167832167833
모든	0.20606060606060606
숙소	0.41189931350114417
받을	0.16947115384615385
워드	0.13385826771653545
순간	0.3951048951048951
빌려	0.275609756097561
찰리	0.38461538461538464
야외	0.1004566210045662
규칙	0.2648401826484018
화요	0.17526690391459074
가격	0.05017232237539767
원래	0.10874439461883408
올림	0.08388941849380362
낮은	0.29591836734693877
샵에	0.5714285714285714
싸울	0.052830188679245285
겸손	0.75
팔아	0.08035714285714286
실망	0.07588532883642496
댁에	0.6470588235294118
조심	0.0744595676541233
번호	0.2694214876033058
리포	0.0544464609800363
휠체	0.7
마음	0.21750358680057388
콘텐	0.11979166666666667
탄산	0.13333333333333333
망설	0.08
결혼	0.23506849315068493
즉각	0.1232876712328767
붉은	0.6666666666666666
슬픔	0.12883435582822086
햄스	0.15217391304347827
움직	0.9838709677419355
밤에	0.6037735849056604
뿐인	0.06535947712418301
층에	0.37
헤어	0.6578947368421053
피곤	0.23668639053254437
물어	0.2152602324406266
둘러	0.2862595419847328
각각	0.36403508771929827
리그	0.09800362976406533
난방	0.1595744680851064
색으	0.07035175879396985
야채	0.13470319634703196
생일	0.05357142857142857
30	0.28442622950819674
틀리	0.17880794701986755
분석	0.05897219882055602
걷는	0.3108108108108108
묻고	0.16417910447761194
술에	0.05583756345177665
처리	0.20091743119266056
까지	0.3047619047619048
말씀	0.2069165940133682
있어	0.35762724779030786
녹색	0.10714285714285714
콘퍼	0.15625
접근	0.0711743772241993
광고	0.6655518394648829
종이	0.20618556701030927
참고	0.21029572836801752
있을	0.0770344407192929
육사	0.0641025641025641
워낙	0.2283464566929134
응급	0.05811965811965812
뽑고	0.08333333333333333
측정	0.4105960264900662
향이	0.11440677966101695
손가	0.055858310626702996
받은	0.06810897435897435
재미	0.3141025641025641
최선	0.11041666666666666
옥수	0.1935483870967742
새로	0.6734513274336283
황당	0.19230769230769232
실제	0.08768971332209106
높이	0.12341772151898735
히터	0.225
충격	0.08084358523725835
익히	0.1095890410958904
액정	0.07317073170731707
파스	0.05547652916073969
큰길	0.06451612903225806
‘아	0.07246376811594203
켜지	0.21428571428571427
탐험	0.15
강화	0.05499276410998553
민속	0.05660377358490566
컨퍼	0.11904761904761904
퇴직	0.05
압도	0.12
밭에	0.5555555555555556
거기	0.09088848594741614
흘렸	0.09859154929577464
섬이	0.2602739726027397
낮아	0.08673469387755102
치즈	0.10662824207492795
청소	0.5794979079497908
블랙	0.2608695652173913
듯한	0.09433962264150944
던지	0.4444444444444444
4일	0.06625258799171843
패키	0.1702127659574468
열심	0.3976897689768977
길로	0.07097791798107256
쇼에	0.05426356589147287
렌터	0.23333333333333334
냄비	0.06451612903225806
위험	0.06878698224852071
추억	0.10433070866141732
미안	0.21857485988791034
붙을	0.05
뜻해	0.057692307692307696
웹사	0.7422680412371134
쓸게	0.09433962264150944
홀에	0.11320754716981132
펜으	0.0759493670886076
얼른	0.05037783375314862
탔을	0.10638297872340426
팀은	0.12479201331114809
벨을	0.175
싱싱	0.10743801652892562
솜씨	0.5555555555555556
맨날	0.425531914893617
잠깐	0.1750599520383693
러시	0.5229357798165137
탄소	0.11666666666666667
쉬워	0.06153846153846154
욕구	0.15
찍으	0.055762081784386616
놓은	0.09248554913294797
웨딩	0.3484848484848485
퍼센	0.2112676056338028
얼굴	0.1070528967254408
놓고	0.24855491329479767
결과	0.18136986301369862
탓인	0.25
묵고	0.07960199004975124
쯤이	0.3125
기분	0.05918057663125948
트윈	0.06060606060606061
잊어	0.2190082644628099
탕비	0.43478260869565216
너의	0.11888667992047713
가장	0.10034464475079534
쌓기	0.07792207792207792
횡단	0.6666666666666666
범죄	0.39316239316239315
시간	0.3899785473490653
뻐근	1.0
코트	0.06712962962962964
선수	0.10526315789473684
냈어	0.34285714285714286
클렌	0.06382978723404255
초콜	0.13588850174216027
샐러	0.9444444444444444
보여	0.06195652173913044
CE	0.3137254901960784
레이	0.10485933503836317
핵심	0.6666666666666666
흰색	0.8421052631578947
화면	0.05516014234875445
칸이	0.1111111111111111
과일	0.090625
인천	0.0687984496124031
라운	0.09443099273607748
풀기	0.05421686746987952
악마	0.053763440860215055
뿐만	0.11764705882352941
밀라	0.0847457627118644
종일	0.08836524300441827
울려	0.07766990291262135
펍에	0.9
펜이	0.13924050632911392
비행	0.19608581106511103
있습	0.08111094178604084
단계	0.06025641025641026
짜는	0.052083333333333336
작가	0.057692307692307696
섹스	0.1875
박사	0.06329113924050633
계신	0.06723442402510085
평화	0.05567010309278351
아이	0.09844656559985027
밀려	0.13559322033898305
홈구	0.055900621118012424
굽혀	0.2
목소	0.06829268292682927
겪은	0.16326530612244897
붐비	0.6551724137931034
멈춥	0.1
볼까	0.12048192771084337
실수	0.13237774030354132
칫솔	1.0
창피	0.060714285714285714
꿈꾸	0.051490514905149054
쉽고	0.05944055944055944
풀리	0.0783132530120482
일찍	0.05184084530295526
벚꽃	0.9411764705882353
6월	0.17378048780487804
못할	0.07026348808030113
퓨전	0.42857142857142855
흔하	0.0707070707070707
편이	0.14333612740989102
진행	0.4749034749034749
갈수	0.05593220338983051
꾸며	0.06593406593406594
관련	0.21436343852013057
더러	0.12151394422310757
본적	0.07023411371237458
향후	0.0635593220338983
라고	0.053268765133171914
작은	0.15242165242165243
발견	0.06820809248554913
운전	0.14320536258379038
맞지	0.05423728813559322
반대	0.18360375747224594
짓고	0.23076923076923078
꾸준	0.6098901098901099
맞는	0.15661016949152542
탄력	0.11666666666666667
크리	0.2823712948517941
각종	0.06578947368421052
땀을	0.5416666666666666
쌓였	0.12987012987012986
꽂아	0.3793103448275862
그럼	0.0928300338496256
앉으	0.06584362139917696
행복	0.5726495726495726
썬글	1.0
절차	0.1989247311827957
법은	0.05357142857142857
줄이	0.18288590604026847
칠리	0.2
화가	0.051601423487544484
술집	0.1065989847715736
된다	0.8120300751879699
권해	0.07518796992481203
어떤	0.16055625790139064
신제	0.09848088004190676
액수	0.10975609756097561
났는	0.051094890510948905
몇시	0.17209302325581396
장소	0.27906976744186046
실적	0.050590219224283306
썼는	0.2558139534883721
핼러	1.0
철저	0.2765957446808511
칠하	0.17142857142857143
점심	0.2953156822810591
돈을	0.5108695652173914
두번	0.17592592592592593
맺기	0.1724137931034483
너가	0.054075546719681906
탈퇴	0.06818181818181818
놔뒀	0.2978723404255319
컬러	0.8208955223880597
켜고	0.23809523809523808
꽃은	0.07936507936507936
홍콩	0.373134328358209
향해	0.1271186440677966
흑인	0.44
철수	0.07092198581560284
굽힐	0.15
흉부	0.3
당신	0.900415512465374
북한	0.3925925925925926
칸에	0.2962962962962963
놀러	0.24860853432282004
포함	0.29129464285714285
뭉친	0.2777777777777778
않으	0.06485317960727797
빵집	0.09523809523809523
초대	0.2073170731707317
작년	0.1339031339031339
탄생	0.18333333333333332
협의	0.19063545150501673
디자	0.6915887850467289
엔화	0.0967741935483871
메시	0.07756232686980609
빛깔	0.07142857142857142
팔찌	0.13839285714285715
손님	0.4359673024523161
글자	0.076
값을	0.3442622950819672
손을	0.08038147138964577
언제	0.7343453510436433
적어	0.11490683229813664
PT	0.35
곧장	0.36
애완	0.12849162011173185
크림	0.0873634945397816
그래	0.10401066776079598
감사	0.695852534562212
분명	0.14574557708508845
넣어	0.42382271468144045
갔어	0.53077975376197
북에	0.07407407407407407
투자	0.23275862068965517
술이	0.07106598984771574
받고	0.10416666666666667
넘었	0.09824561403508772
15	0.06002449979583503
콜을	0.06756756756756757
팀의	0.05324459234608985
표를	0.15452930728241562
능숙	0.15671641791044777
구입	0.0757193336698637
매일	0.17946003176283748
입장	0.11125319693094629
4개	0.06418219461697723
페이	0.5925925925925926
걷기	0.35135135135135137
매장	0.08575966119640022
간다	0.15584415584415584
끝내	0.12790697674418605
